,学校名,考试方式,院系所,专业,研究方向,学习方式,拟招生人数,政治,外语,业务课一,业务课二
1500,,统考,(205)电子信息学院,(085400)(专业学位)电子信息,(01)光学工程,全日制,"('专业：29(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(948)普通物理
1501,,统考,(205)电子信息学院,(085400)(专业学位)电子信息,(02)电子与通信工程,全日制,"('专业：29(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(951)信号与系统
1502,,统考,(302)机械工程学院,(085400)(专业学位)电子信息,(01)仪器仪表工程,全日制,"('专业：7(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(857)传感器技术
1503,,统考,(303)电气工程学院,(085400)(专业学位)电子信息,(01)控制工程,全日制,"('专业：20(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(871)自动控制原理
1504,,统考,(304)计算机学院（软件学院）,(085400)(专业学位)电子信息,(01)计算机技术,全日制,"('专业：61(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(874)计算机科学专业基础综合
1505,,统考,(304)计算机学院（软件学院）,(085400)(专业学位)电子信息,(02)网络空间安全,全日制,"('专业：61(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(874)计算机科学专业基础综合
1506,,统考,(304)计算机学院（软件学院）,(085400)(专业学位)电子信息,(03)软件工程,全日制,"('专业：61(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(874)计算机科学专业基础综合
1507,,统考,(304)计算机学院（软件学院）,(085400)(专业学位)电子信息,(04)生物医学工程,全日制,"('专业：61(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(874)计算机科学专业基础综合
1508,,统考,(304)计算机学院（软件学院）,(085400)(专业学位)电子信息,(05)人工智能与大数据,全日制,"('专业：61(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(874)计算机科学专业基础综合
1509,,统考,(304)计算机学院（软件学院）,(085400)(专业学位)电子信息,(06)图形图像工程,全日制,"('专业：61(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(874)计算机科学专业基础综合
1516,,统考,(310)生物医学工程学院/生物材料工程研究中心,(085400)(专业学位)电子信息,(01)生物医学工程,全日制,"('专业：3(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(851)生物医学工程基础
1517,,统考,(310)生物医学工程学院/生物材料工程研究中心,(085400)(专业学位)电子信息,(02)人工智能与大数据,全日制,"('专业：3(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(851)生物医学工程基础
1518,,统考,(604)视觉合成图形图像技术国防重点学科实验室,(085400)(专业学位)电子信息,(01)计算机技术,全日制,"('专业：5(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(874)计算机科学专业基础综合
1519,,统考,(604)视觉合成图形图像技术国防重点学科实验室,(085400)(专业学位)电子信息,(02)网络空间安全,全日制,"('专业：5(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(874)计算机科学专业基础综合
1520,,统考,(604)视觉合成图形图像技术国防重点学科实验室,(085400)(专业学位)电子信息,(03)软件工程,全日制,"('专业：5(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(874)计算机科学专业基础综合
1521,,统考,(604)视觉合成图形图像技术国防重点学科实验室,(085400)(专业学位)电子信息,(04)生物医学工程,全日制,"('专业：5(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(874)计算机科学专业基础综合
1522,,统考,(604)视觉合成图形图像技术国防重点学科实验室,(085400)(专业学位)电子信息,(05)人工智能与大数据,全日制,"('专业：5(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(874)计算机科学专业基础综合
1523,,统考,(604)视觉合成图形图像技术国防重点学科实验室,(085400)(专业学位)电子信息,(06)图形图像工程,全日制,"('专业：5(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(874)计算机科学专业基础综合
1524,,统考,(624)网络空间安全学院/网络空间安全研究院,(085400)(专业学位)电子信息,(01)网络空间安全,全日制,"('专业：28(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(873)计算机网络与安全
1525,电子科技大学,,,,,,,,,,
1526,,统考,(001)信息与通信工程学院,(085400)(专业学位)电子信息,(01)智能通信网络与信息处理,全日制,"('专业：278(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(858)信号与系统
1527,,统考,(001)信息与通信工程学院,(085400)(专业学位)电子信息,(02)信息感知与智能处理,全日制,"('专业：278(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(858)信号与系统
1529,,统考,(002)电子科学与工程学院,(085400)(专业学位)电子信息,(03)物理电子学,全日制,"('研究方向：51(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(813)电磁场与电磁波
1530,,统考,(002)电子科学与工程学院,(085400)(专业学位)电子信息,(04)电路与系统,全日制,"('研究方向：40(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(858)信号与系统
1531,,统考,(002)电子科学与工程学院,(085400)(专业学位)电子信息,(05)集成电路工程,全日制,"('研究方向：100(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(832)微电子器件
1532,,统考,(002)电子科学与工程学院,(085400)(专业学位)电子信息,(06)电磁场与微波技术,全日制,"('研究方向：30(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(813)电磁场与电磁波
1533,,统考,(002)电子科学与工程学院,(085400)(专业学位)电子信息,(07)电子信息材料与元器件,全日制,"('研究方向：34(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(818)固体物理
1534,,,,,,,,(101)思想政治理论,(201)英语一,(301)数学一,(866)固体电子学基础
1540,,,,,,,,(101)思想政治理论,(201)英语一,(301)数学一,(866)固体电子学基础
1541,,统考,(004)机械与电气工程学院,(085400)(专业学位)电子信息,(08)电气工程,全日制,"('专业：23(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(815)电路分析基础
1543,,统考,(005)光电科学与工程学院,(085400)(专业学位)电子信息,(09)光电材料与集成器件,全日制,"('专业：115(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(813)电磁场与电磁波
1544,,,,,,,,(101)思想政治理论,(201)英语一,(301)数学一,(840)物理光学
1545,,统考,(005)光电科学与工程学院,(085400)(专业学位)电子信息,(10)光通信与光电工程,全日制,"('专业：115(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(813)电磁场与电磁波
1546,,,,,,,,(101)思想政治理论,(201)英语一,(301)数学一,(840)物理光学
1547,,统考,(005)光电科学与工程学院,(085400)(专业学位)电子信息,(11)光电转换与传感技术,全日制,"('专业：115(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(813)电磁场与电磁波
1548,,,,,,,,(101)思想政治理论,(201)英语一,(301)数学一,(840)物理光学
1550,,,,,,,,(101)思想政治理论,(201)英语一,(301)数学一,(840)物理光学
1551,,统考,(006)自动化工程学院,(085400)(专业学位)电子信息,(12)仪器科学与技术,全日制,"('专业：93(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(839)自动控制原理
1552,,,,,,,,(101)思想政治理论,(201)英语一,(301)数学一,(861)信号系统与测量基础
1553,,统考,(006)自动化工程学院,(085400)(专业学位)电子信息,(13)控制科学与工程,全日制,"('专业：93(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(839)自动控制原理
1554,,,,,,,,(101)思想政治理论,(201)英语一,(301)数学一,(861)信号系统与测量基础
1556,,,,,,,,(101)思想政治理论,(201)英语一,(301)数学一,(861)信号系统与测量基础
1557,,统考,(007)资源与环境学院,(085400)(专业学位)电子信息,(14)地球信息科学与技术,全日制,"('专业：45(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(858)信号与系统
1559,,统考,(008)计算机科学与工程学院,(085400)(专业学位)电子信息,(15)计算机技术,全日制,"('专业：98(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(820)计算机专业基础
1561,,统考,(009)信息与软件工程学院,(085400)(专业学位)电子信息,(16)软件工程,全日制,"('专业：83(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(831)通信与信号系统
1562,,,,,,,,(101)思想政治理论,(201)英语一,(301)数学一,(860)软件工程学科基础综合
1564,,,,,,,,(101)思想政治理论,(201)英语一,(301)数学一,(860)软件工程学科基础综合
1565,,统考,(010)航空航天学院,(085400)(专业学位)电子信息,(17)航空宇航科学与技术,全日制,"('专业：83(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(858)信号与系统
1568,,,,,,,,(101)思想政治理论,(201)英语一,(301)数学一,(860)软件工程学科基础综合
1569,,统考,(012)物理学院,(085400)(专业学位)电子信息,(18)电子信息工程,全日制,"('专业：50(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(858)信号与系统
1570,,统考,(012)物理学院,(085400)(专业学位)电子信息,(19)光电信息工程,全日制,"('专业：50(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(858)信号与系统
1572,,统考,(014)生命科学与技术学院,(085400)(专业学位)电子信息,(20)生物医学工程,全日制,"('专业：60(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(830)数字图像处理
1574,,统考,(022)通信抗干扰技术国家级重点实验室,(085400)(专业学位)电子信息,(21)信息与通信工程,全日制,"('专业：36(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(858)信号与系统
1576,,统考,(023)电子科学技术研究院,(085400)(专业学位)电子信息,(22)电子系统综合与集成,全日制,"('专业：15(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(858)信号与系统
1578,,统考,(028)电子科技大学（深圳）高等研究院,(085400)(专业学位)电子信息,(01)智能通信网络与信息处理,全日制,"('研究方向：10(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(858)信号与系统
1579,,统考,(028)电子科技大学（深圳）高等研究院,(085400)(专业学位)电子信息,(04)电路与系统,全日制,"('研究方向：5(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(858)信号与系统
1580,,统考,(028)电子科技大学（深圳）高等研究院,(085400)(专业学位)电子信息,(05)集成电路工程,全日制,"('研究方向：15(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(832)微电子器件
1581,,统考,(028)电子科技大学（深圳）高等研究院,(085400)(专业学位)电子信息,(06)电磁场与微波技术,全日制,"('研究方向：5(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(813)电磁场与电磁波
1582,,统考,(028)电子科技大学（深圳）高等研究院,(085400)(专业学位)电子信息,(07)电子信息材料与元器件,全日制,"('研究方向：10(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(818)固体物理
1583,,,,,,,,(101)思想政治理论,(201)英语一,(301)数学一,(866)固体电子学基础
1584,,统考,(028)电子科技大学（深圳）高等研究院,(085400)(专业学位)电子信息,(15)计算机技术,全日制,"('研究方向：35(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(820)计算机专业基础
1585,,统考,(028)电子科技大学（深圳）高等研究院,(085400)(专业学位)电子信息,(16)软件工程,全日制,"('研究方向：7(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(831)通信与信号系统
1586,,,,,,,,(101)思想政治理论,(201)英语一,(301)数学一,(860)软件工程学科基础综合
1587,,统考,(028)电子科技大学（深圳）高等研究院,(085400)(专业学位)电子信息,(18)电子信息工程,全日制,"('研究方向：10(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(858)信号与系统
1588,,统考,(028)电子科技大学（深圳）高等研究院,(085400)(专业学位)电子信息,(21)信息与通信工程,全日制,"('研究方向：10(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(858)信号与系统
1592,,,,,,,,(101)思想政治理论,(201)英语一,(301)数学一,(860)软件工程学科基础综合
1593,,统考,(028)电子科技大学（深圳）高等研究院,(085400)(专业学位)电子信息,(32)光通信与光电工程,全日制,"('研究方向：5(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(813)电磁场与电磁波
1594,,统考,(028)电子科技大学（深圳）高等研究院,(085400)(专业学位)电子信息,(33)仪器科学与技术,全日制,"('研究方向：20(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(839)自动控制原理
1595,,,,,,,,(101)思想政治理论,(201)英语一,(301)数学一,(858)信号与系统
1596,,统考,(028)电子科技大学（深圳）高等研究院,(085400)(专业学位)电子信息,(34)控制科学与工程,全日制,"('研究方向：20(不含推免)',6",(101)思想政治理论,(201)英语一,(301)数学一,(839)自动控制原理
1597,,,,,,,,(101)思想政治理论,(201)英语一,(301)数学一,(858)信号与系统
1598,西安交通大学,,,,,,,,,,
1599,,统考,(001)机械工程学院,(085400)(专业学位)电子信息,(01)仪器仪表工程,全日制,"('专业：19(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(902)测试技术及应用
1600,,统考,(013)生命科学与技术学院,(085400)(专业学位)电子信息,(01)智能医疗健康设备开发与集成,全日制,"('专业：10(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(909)信号与系统分析及数字信号处理
1601,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(912)计算机技术基础（含数据结构、计算机组成原
1602,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(920)生物技术与应用
1603,,统考,(051)电子与信息学部-计算机科学与技术学院,(085400)(专业学位)电子信息,(01)计算机技术,全日制,"('专业：75(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(912)计算机技术基础（含数据结构、计算机组成原
1604,,统考,(052)电子与信息学部-信息与通信工程学院,(085400)(专业学位)电子信息,(01)信息与通信工程,全日制,"('专业：60(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(909)信号与系统分析及数字信号处理
1605,,统考,(053)电子与信息学部-电子科学与工程学院,(085400)(专业学位)电子信息,(01)电子工程,全日制,"('专业：64(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(903)材料科学与工程基础
1606,,,,,,,,(101)思想政治理论,(204)英语二,(302)数学二,(908)电子学基础
1607,,统考,(054)电子与信息学部-自动化科学与工程学院,(085400)(专业学位)电子信息,(01)控制工程,全日制,"('专业：57(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(911)自动控制理论基础（含现代控制）
1608,,统考,(055)电子与信息学部-人工智能学院,(085400)(专业学位)电子信息,(01)人工智能技术,全日制,"('专业：6(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(914)数字信号处理技术
1609,,统考,(056)电子与信息学部-微电子学院,(085400)(专业学位)电子信息,(01)集成电路工程1,全日制,"('专业：61(不含推免)',6",(101)思想政治理论,(204)英语二,(302)数学二,(907)工程电路基础
